Country,Dimension ,Indicator,Assessment,Criteria ,Explanation ,Source ,URL ,size
South Sudan,1. Public Debt Reporting,Information on recent contracted loans,N.A.,1. Insufficient,N.A.,3 links: http://www.mofep-grss.org/wp-content/uploads/2021/06/QUARTELY-EBR.pdf AND http://www.mofep-grss.org/documents/ AND https://www.boss.gov.ss/research-and-statistics/statistical-bulletin/#1512477740385-cbe6a3d3-c85c,http://www.mofep-grss.org/wp-content/uploads/2021/06/QUARTELY-EBR.pdf,1
South Sudan,1. Public Debt Reporting,Sectorial coverage,N.A.,1. Insufficient,N.A.,3 links: http://www.mofep-grss.org/wp-content/uploads/2021/06/QUARTELY-EBR.pdf AND http://www.mofep-grss.org/documents/ AND https://www.boss.gov.ss/research-and-statistics/statistical-bulletin/#1512477740385-cbe6a3d3-c85c,http://www.mofep-grss.org/wp-content/uploads/2021/06/QUARTELY-EBR.pdf,1
South Sudan,1. Public Debt Reporting,Instrument coverage,N.A.,1. Insufficient,N.A.,3 links: http://www.mofep-grss.org/wp-content/uploads/2021/06/QUARTELY-EBR.pdf AND http://www.mofep-grss.org/documents/ AND https://www.boss.gov.ss/research-and-statistics/statistical-bulletin/#1512477740385-cbe6a3d3-c85c,http://www.mofep-grss.org/wp-content/uploads/2021/06/QUARTELY-EBR.pdf,1
"Yemen, Rep.",1. Public Debt Reporting,Time range,N.A.,1. Insufficient,N.A.,http://centralbank.gov.ye,http://centralbank.gov.ye,1
"Yemen, Rep.",1. Public Debt Reporting,Periodicity,N.A.,1. Insufficient,N.A.,http://centralbank.gov.ye,http://centralbank.gov.ye,1
"Yemen, Rep.",1. Public Debt Reporting,Information on recent contracted loans,N.A.,1. Insufficient,N.A.,http://centralbank.gov.ye,http://centralbank.gov.ye,1
"Yemen, Rep.",1. Public Debt Reporting,Sectorial coverage,N.A.,1. Insufficient,N.A.,http://centralbank.gov.ye,http://centralbank.gov.ye,1
"Yemen, Rep.",1. Public Debt Reporting,Instrument coverage,N.A.,1. Insufficient,N.A.,http://centralbank.gov.ye,http://centralbank.gov.ye,1
Myanmar,1. Public Debt Reporting,Data accessibility,Incomplete/outdated debt statistics,1. Insufficient,"The Quarterly Financial Statistics Bulletin, 2020, Volume III (May 2021) posted on the CB website reports only on the stock of T-Bills and T-bonds and the issuances (i.e., no data on debt service). The 2020-2021 BL data are prior to the cut-off date (i.e., July 2020)",2 links: https://www.cbm.gov.mm/sites/default/files/bank/2020_Volume_III.pdf AND https://myanmar.gov.mm/documents/20143/9099620/2020-2021+FY+Budget+Brief.pdf/0f5eb33c-c12e-82de-1da1-267ce071e22c?t=1595567196064,https://www.cbm.gov.mm/sites/default/files/bank/2020_Volume_III.pdf,1
Senegal,1. Public Debt Reporting,Data accessibility,Incomplete/outdated debt statistics,1. Insufficient,"The DMS (2020-2022) presents debt data prior to the cut-off date. The DPBEP (2022-2024) and the DGCPT's Activity Report do not provide comprehensive debt data on the  end-2020 debt portfolio.  Information is posted on 3 webpages (MoF, DGB, DGTCP)",4 links: https://budget.sec.gouv.sn/documents/resultats-de-votre-recherche?documents=all AND https://www.sentresor.org/app/uploads/RA-Trésor-2020-web.pdf AND https://www.sentresor.org/catpub/etudes-rapports-strategies/ AND http://www.finances.gouv.sn/#1539870649370-f5ff611c-95c7,https://budget.sec.gouv.sn/documents/resultats-de-votre-recherche?documents=all,1
Haiti,1. Public Debt Reporting,Data accessibility,Incomplete/outdated debt statistics,1. Insufficient,"Debt data published on the CB website are pre-cutoff date (i.e., March 2019) and limited to external debt. Same applies to debt data posted on the MoF website, whose cut-off is older (i.e., 2009)",2 links: https://www.brh.ht AND https://mef.gouv.ht/index.php?page=Dette,https://www.brh.ht,1
Sudan,1. Public Debt Reporting,Data accessibility,Incomplete debt statistics,1. Insufficient,"The CBOS's Economic & Financial Statistics Review (2021-Q1) discloses only external debt stocks and principal repayments, and omits interest payment. No debt statistics are available on the MoF website (the 2021 BL cannot be accessed)",2 links: https://cbos.gov.sd/sites/default/files/العرض%20الاقتصادي%20الربع%20الاول%202021%20نهائي.pdf AND http://mof.gov.sd/en/reports/annual-reports,https://cbos.gov.sd/sites/default/files/العرض%20الاقتصادي%20الربع%20الاول%202021%20نهائي.pdf,1
Comoros,1. Public Debt Reporting,Data accessibility,Incomplete debt statistics,1. Insufficient,The CB' sectoral report for 2020 presents external debt stock and debt service (pages 21-22). It omits to report on principal repayments. The 2021 BL does not include debt data,3 links: http://www.banque-comores.km/DOCUMENTS/NOTE_CONJONCTURE_ANNEE_2020.pdf AND http://www.banque-comores.km/DOCUMENTS/Rapport_Annuel_2020.pdf AND https://www.agid.gouv.km/fr/actes_officiels.php,http://www.banque-comores.km/DOCUMENTS/NOTE_CONJONCTURE_ANNEE_2020.pdf,1
Vanuatu,1. Public Debt Reporting,Data accessibility,Incomplete debt statistics,1. Insufficient,"The 2021 BL contains only detailed data on the stock of debt (volume 1, table 8). It fails to report on flow data. The MTDS provides a portfolio review prior to the cut-off date The Treasury Monthly Budget Reports do not provide sufficiently detailed data",3 links: https://doft.gov.vu/images/2021/Budget/Book/2021_Budget_Book_Volume_1_2__English.pdf AND https://doft.gov.vu/images/2019/Debt/Vanuatu_Debt_Management_Strategy_2019-2022.pdf AND https://doft.gov.vu/images/2021/Treasury/Monthly_Report/2021_February_Monthly_Report.pdf,https://doft.gov.vu/images/2021/Budget/Book/2021_Budget_Book_Volume_1_2__English.pdf,1
Afghanistan,1. Public Debt Reporting,Data accessibility,Incomplete debt statistics,1. Insufficient,The 2020 Annual Economic & Statistical Bulletin of the CB (page 68) and the Macro-Fiscal Bulletin for Q2-2021 (page 12) present data on the debt stock at end-December 2020. They fail to report on flow data. The Fiscal Strategy Paper (2021) presents only public debt ratios (page 32).,3 links: https://www.dab.gov.af/publications AND https://www.budgetmof.gov.af/index.php/en/2012-12-06-22-51-13/fiscal-bulletin AND https://www.mof.gov.af/en/fiscal-strategy-papers,https://www.dab.gov.af/publications,1
Cameroon,2. Public Debt Management,Annual borrowing plan,ABP published   before year start,4. Full,"The ABP is included in the DMS for 2021 (Tableau 16, page 29)",https://www.caa.cm/index.php/en/10-public-debt/755-document-de-strategie-d-endettement-public-et-de-gestion-de-la-dette-publique-2021-2023,https://www.caa.cm/index.php/en/10-public-debt/755-document-de-strategie-d-endettement-public-et-de-gestion-de-la-dette-publique-2021-2023,1
Benin,2. Public Debt Management,Annual borrowing plan,ABP published   before year start,4. Full,"The ABP is included in the DMS for 2021 (Table 4, page 13) annexed to the budget law",https://caa.bj/2021-debt-management-strategy/,https://caa.bj/2021-debt-management-strategy/,1
Madagascar,2. Public Debt Management,Annual borrowing plan,ABP published   before year start,4. Full,The ABP is included in the DMS (Table 10),http://www.tresorpublic.mg/?page_id=214&content=temp&type=sdmt,http://www.tresorpublic.mg/?page_id=214&content=temp&type=sdmt,1
Grenada,2. Public Debt Management,Annual borrowing plan,ABP published   before year start,4. Full,The ABP is included in the DMS (page 19),https://www.finance.gd/docs/GDAMTDSReport2021-2023.pdf,https://www.finance.gd/docs/GDAMTDSReport2021-2023.pdf,1
Burkina Faso,2. Public Debt Management,Annual borrowing plan,ABP published   before year start,4. Full,The ABP for 2021 is included in the DMS annexed to the 2021 BL,https://www.dgb.gov.bf/index.php?option=com_edocman&view=document&id=1751,https://www.dgb.gov.bf/index.php?option=com_edocman&view=document&id=1751,1
Togo,2. Public Debt Management,Annual borrowing plan,ABP published   before year start,4. Full,"2021 ABP published on March 5, 2021",http://www.togoreforme.com/fr/index.php?option=com_content&view=category&layout=blog&id=48&Itemid=84,http://www.togoreforme.com/fr/index.php?option=com_content&view=category&layout=blog&id=48&Itemid=84,1
Solomon Islands,2. Public Debt Management,Debt Management Strategy, DMS published with targets for external and domestic debt,4. Full,The DMS states that the ABP will set the targets for external and domestic debt (page 15),https://solomons.gov.sb/wp-content/uploads/2021/07/20210719_SIG-MTDS-2021-2024-Final_Clean-Version..pdf,https://solomons.gov.sb/wp-content/uploads/2021/07/20210719_SIG-MTDS-2021-2024-Final_Clean-Version..pdf,1
Côte d'Ivoire,2. Public Debt Management,Debt Management Strategy, DMS published with targets for external and domestic debt,4. Full,N.A.,https://www.tresor.gouv.ci/tres/wp-content/uploads/2021/06/Actualisation-de-la-SDMT-Fin-Avril-2021.cleaned-1.pdf,https://www.tresor.gouv.ci/tres/wp-content/uploads/2021/06/Actualisation-de-la-SDMT-Fin-Avril-2021.cleaned-1.pdf,1
Kenya,2. Public Debt Management,Debt Management Strategy, DMS published with targets for external and domestic debt,4. Full,N.A.,https://www.treasury.go.ke/medium-term-debt-management-strategy/,https://www.treasury.go.ke/medium-term-debt-management-strategy/,1
Honduras,2. Public Debt Management,Debt Management Strategy, DMS published with targets for external and domestic debt,4. Full,N.A.,https://www.sefin.gob.hn/politicas-y-estrategias/,https://www.sefin.gob.hn/politicas-y-estrategias/,1
Ghana,2. Public Debt Management,Debt Management Strategy, DMS published with targets for external and domestic debt,4. Full,N.A.,https://www.mofep.gov.gh/investor-relations/medium-term-debt-management-strategy,https://www.mofep.gov.gh/investor-relations/medium-term-debt-management-strategy,1
Bhutan,2. Public Debt Management,Debt Management Strategy, DMS published with targets for external and domestic debt,4. Full,N.A.,https://www.mof.gov.bt/wp-content/uploads/2021/03/Medium-Term-Debt-Management-Strategy-March-2021.pdf,https://www.mof.gov.bt/wp-content/uploads/2021/03/Medium-Term-Debt-Management-Strategy-March-2021.pdf,1
Rwanda,2. Public Debt Management,Debt Management Strategy, DMS published with targets for external and domestic debt,4. Full,N.A.,https://www.minecofin.gov.rw/1/publications/reports?tx_filelist_filelist%5Baction%5D=list&tx_filelist_filelist%5Bcontroller%5D=File&tx_filelist_filelist%5Bpath%5D=%2Fuser_upload%2FMinecofin%2FPublications%2FREPORTS%2FChief_Economist%2FDebt_Management%2F&cHash=c740c1b388f07e75324a50971292037b,https://www.minecofin.gov.rw/1/publications/reports?tx_filelist_filelist%5Baction%5D=list&tx_filelist_filelist%5Bcontroller%5D=File&tx_filelist_filelist%5Bpath%5D=%2Fuser_upload%2FMinecofin%2FPublications%2FREPORTS%2FChief_Economist%2FDebt_Management%2F&cHash=c740c1b388f07e75324a50971292037b,1
Liberia,2. Public Debt Management,Debt Management Strategy, DMS published with targets for external and domestic debt,4. Full,N.A.,https://www.mfdp.gov.lr/index.php/doc-em,https://www.mfdp.gov.lr/index.php/doc-em,1
Malawi,2. Public Debt Management,Debt Management Strategy, DMS published with targets for external and domestic debt,4. Full,N.A.,https://www.finance.gov.mw/index.php/our-documents/debt-aid?limitstart=0,https://www.finance.gov.mw/index.php/our-documents/debt-aid?limitstart=0,1
Maldives,2. Public Debt Management,Debt Management Strategy, DMS published with targets for external and domestic debt,4. Full,N.A.,https://www.finance.gov.mv/public/attachments/Bnru2NDnOXEL7Hsl4m4quArzjwE5s3lcz3HtaLEr.pdf,https://www.finance.gov.mv/public/attachments/Bnru2NDnOXEL7Hsl4m4quArzjwE5s3lcz3HtaLEr.pdf,1
Uganda,2. Public Debt Management,Debt Management Strategy, DMS published with targets for external and domestic debt,4. Full,N.A.,https://www.finance.go.ug/sites/default/files/Publications/The%20Medium%20Term%20Debt%20Management%20Strategy%202018-19%202021-22.pdf,https://www.finance.go.ug/sites/default/files/Publications/The%20Medium%20Term%20Debt%20Management%20Strategy%202018-19%202021-22.pdf,1
Grenada,2. Public Debt Management,Debt Management Strategy, DMS published with targets for external and domestic debt,4. Full,N.A.,https://www.finance.gd/docs/GDAMTDSReport2021-2023.pdf,https://www.finance.gd/docs/GDAMTDSReport2021-2023.pdf,1
Fiji,2. Public Debt Management,Debt Management Strategy, DMS published with targets for external and domestic debt,4. Full,N.A.,https://www.economy.gov.fj/images/Treasury/uploads/Debt/Medium_Term_Debt_Management_Strategy_Fiscal_Years_2021-2023.pdf,https://www.economy.gov.fj/images/Treasury/uploads/Debt/Medium_Term_Debt_Management_Strategy_Fiscal_Years_2021-2023.pdf,1
Nigeria,2. Public Debt Management,Debt Management Strategy, DMS published with targets for external and domestic debt,4. Full,N.A.,https://www.dmo.gov.ng/publications/other-publications/debt-management-strategy/3469-nigeria-s-medium-term-debt-management-strategy-2020-2023,https://www.dmo.gov.ng/publications/other-publications/debt-management-strategy/3469-nigeria-s-medium-term-debt-management-strategy-2020-2023,1
Burkina Faso,2. Public Debt Management,Debt Management Strategy, DMS published with targets for external and domestic debt,4. Full,N.A.,https://www.dgb.gov.bf/index.php?option=com_edocman&view=document&id=1751,https://www.dgb.gov.bf/index.php?option=com_edocman&view=document&id=1751,1
Cameroon,2. Public Debt Management,Debt Management Strategy, DMS published with targets for external and domestic debt,4. Full,N.A.,https://www.caa.cm/index.php/en/10-public-debt/755-document-de-strategie-d-endettement-public-et-de-gestion-de-la-dette-publique-2021-2023,https://www.caa.cm/index.php/en/10-public-debt/755-document-de-strategie-d-endettement-public-et-de-gestion-de-la-dette-publique-2021-2023,1
Papua New Guinea,2. Public Debt Management,Debt Management Strategy, DMS published with targets for external and domestic debt,4. Full,N.A.,https://www.bankpng.gov.pg/wp-content/uploads/2018/04/2018-Annual-Debt-Financing-Plan-Issuance-Calender-12042018-_Final.pdf,https://www.bankpng.gov.pg/wp-content/uploads/2018/04/2018-Annual-Debt-Financing-Plan-Issuance-Calender-12042018-_Final.pdf,1
Kosovo,2. Public Debt Management,Debt Management Strategy, DMS published with targets for external and domestic debt,4. Full,N.A.,https://mf.rks-gov.net/desk/inc/media/126195BF-C6D8-4F11-A92C-D0C6D2953FB6.pdf,https://mf.rks-gov.net/desk/inc/media/126195BF-C6D8-4F11-A92C-D0C6D2953FB6.pdf,1
Guinea,2. Public Debt Management,Debt Management Strategy, DMS published with targets for external and domestic debt,4. Full,N.A.,https://mef.gov.gn/images/DOCS/Stratgie-de-la-Dette--Moyen-Terme-2020----2024-VF.pdf,https://mef.gov.gn/images/DOCS/Stratgie-de-la-Dette--Moyen-Terme-2020----2024-VF.pdf,1
"Congo, Dem. Rep.",2. Public Debt Management,Debt Management Strategy, DMS published with targets for external and domestic debt,4. Full,N.A.,https://dgdp-rdc.org/strategie-de-gestion-de-la-dette-a-moyen-terme-2020-2024/,https://dgdp-rdc.org/strategie-de-gestion-de-la-dette-a-moyen-terme-2020-2024/,1
Benin,2. Public Debt Management,Debt Management Strategy, DMS published with targets for external and domestic debt,4. Full,N.A.,https://caa.bj/2021-debt-management-strategy/,https://caa.bj/2021-debt-management-strategy/,1
Senegal,2. Public Debt Management,Debt Management Strategy, DMS published with targets for external and domestic debt,4. Full,N.A.,https://budget.sec.gouv.sn/documents/resultats-de-votre-recherche?documents=all,https://budget.sec.gouv.sn/documents/resultats-de-votre-recherche?documents=all,1
Madagascar,2. Public Debt Management,Debt Management Strategy, DMS published with targets for external and domestic debt,4. Full,N.A.,http://www.tresorpublic.mg/?page_id=214&content=temp&type=sdmt,http://www.tresorpublic.mg/?page_id=214&content=temp&type=sdmt,1
Togo,2. Public Debt Management,Debt Management Strategy, DMS published with targets for external and domestic debt,4. Full,N.A.,http://www.togoreforme.com/fr/index.php?option=com_content&view=category&layout=blog&id=48&Itemid=84,http://www.togoreforme.com/fr/index.php?option=com_content&view=category&layout=blog&id=48&Itemid=84,1
"Gambia, The",2. Public Debt Management,Debt Management Strategy, DMS published with targets for external and domestic debt,4. Full,N.A.,http://www.mofea.gm/directorates/loans-and-debt-management,http://www.mofea.gm/directorates/loans-and-debt-management,1
Kyrgyz Republic,2. Public Debt Management,Debt Management Strategy, DMS published with targets for external and domestic debt,4. Full,N.A.,http://www.minfin.gov.kg/ru/novosti/mamlekettik-karyz/chenemdik-dokumentter/strategiya-upravleniya-gosudarstvennym-dolgom-kyrg6815,http://www.minfin.gov.kg/ru/novosti/mamlekettik-karyz/chenemdik-dokumentter/strategiya-upravleniya-gosudarstvennym-dolgom-kyrg6815,1
Niger,2. Public Debt Management,Debt Management Strategy, DMS published with targets for external and domestic debt,4. Full,N.A.,http://www.finances.gouv.ne/index.php/actualites/publications-du-ministere/file/737-strategie-d-endettement-public-pour-la-periode-2021-2023,http://www.finances.gouv.ne/index.php/actualites/publications-du-ministere/file/737-strategie-d-endettement-public-pour-la-periode-2021-2023,1
