"","STRUCTURE","STRUCTURE_ID","STRUCTURE_NAME","ACTION","FREQ","Frequency.of.observation","REF_AREA","Reference.area","MEASURE","Measure","UNIT_MEASURE","Unit.of.measure","VERSION","Version","TIME_PERIOD","Time.period","OBS_VALUE","Observation.value","CONF_STATUS","Confidentiality.status","DECIMALS","Decimals","OBS_STATUS","Observation.status","UNIT_MULT","Unit.multiplier"
"6713","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","PER","Peru","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION4","Version 4 (2013-2019)",2014,NA,1.6527779,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"6714","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","URY","Uruguay","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION4","Version 4 (2013-2019)",2014,NA,0.81646824,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"6715","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","AUS","Australia","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION4","Version 4 (2013-2019)",2015,NA,1.8115079,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"6716","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","AUT","Austria","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION4","Version 4 (2013-2019)",2015,NA,2.1448412,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"6717","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","BEL","Belgium","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION4","Version 4 (2013-2019)",2015,NA,2.5580909,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"6718","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","CAN","Canada","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION4","Version 4 (2013-2019)",2015,NA,1.1879563,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"6719","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","CHL","Chile","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION4","Version 4 (2013-2019)",2015,NA,2.0615079,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"6720","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","COL","Colombia","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION4","Version 4 (2013-2019)",2015,NA,1.556217,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"6721","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","CRI","Costa Rica","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION4","Version 4 (2013-2019)",2015,NA,0.63690478,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"6722","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","CZE","Czechia","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION4","Version 4 (2013-2019)",2015,NA,3.0456347,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"6723","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","DNK","Denmark","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION4","Version 4 (2013-2019)",2015,NA,2.1781306,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"6724","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","EST","Estonia","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION4","Version 4 (2013-2019)",2015,NA,2.0367062,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"6725","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","FIN","Finland","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION4","Version 4 (2013-2019)",2015,NA,2.75,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"6726","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","FRA","France","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION4","Version 4 (2013-2019)",2015,NA,3.3036904,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"6727","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","DEU","Germany","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION4","Version 4 (2013-2019)",2015,NA,2.6086586,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"6728","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","GRC","Greece","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION4","Version 4 (2013-2019)",2015,NA,2.7220018,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"6729","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","HUN","Hungary","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION4","Version 4 (2013-2019)",2015,NA,2.0585318,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"6730","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","ISL","Iceland","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION4","Version 4 (2013-2019)",2015,NA,2.3288691,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"6731","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","IRL","Ireland","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION4","Version 4 (2013-2019)",2015,NA,2.5248015,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"6732","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","ISR","Israel","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION4","Version 4 (2013-2019)",2015,NA,2.6448412,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"6733","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","ITA","Italy","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION4","Version 4 (2013-2019)",2015,NA,3.5069444,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"6734","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","JPN","Japan","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION4","Version 4 (2013-2019)",2015,NA,2.0372024,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"6735","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","KOR","Korea","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION4","Version 4 (2013-2019)",2015,NA,2.4375,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"6736","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","LVA","Latvia","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION4","Version 4 (2013-2019)",2015,NA,2.8898809,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"6737","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","LTU","Lithuania","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION4","Version 4 (2013-2019)",2015,NA,2.2827382,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"6738","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","LUX","Luxembourg","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION4","Version 4 (2013-2019)",2015,NA,2.6577382,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"6739","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","MEX","Mexico","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION4","Version 4 (2013-2019)",2015,NA,2.5535715,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"6740","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","NLD","Netherlands","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION4","Version 4 (2013-2019)",2015,NA,2.3928571,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"6741","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","NZL","New Zealand","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION4","Version 4 (2013-2019)",2015,NA,2.1309524,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"6742","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","NOR","Norway","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION4","Version 4 (2013-2019)",2015,NA,2.625,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"6743","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","POL","Poland","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION4","Version 4 (2013-2019)",2015,NA,2.4858906,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"6744","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","PRT","Portugal","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION4","Version 4 (2013-2019)",2015,NA,2.9166667,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"6745","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","SVK","Slovak Republic","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION4","Version 4 (2013-2019)",2015,NA,2.4632936,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"6746","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","SVN","Slovenia","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION4","Version 4 (2013-2019)",2015,NA,2.7401896,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"6747","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","ESP","Spain","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION4","Version 4 (2013-2019)",2015,NA,2.4293253,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"6748","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","SWE","Sweden","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION4","Version 4 (2013-2019)",2015,NA,2.7178075,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"6749","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","CHE","Switzerland","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION4","Version 4 (2013-2019)",2015,NA,1.6902556,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"6750","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","TUR","Türkiye","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION4","Version 4 (2013-2019)",2015,NA,3.2051368,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"6751","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","GBR","United Kingdom","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION4","Version 4 (2013-2019)",2015,NA,2.3075397,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"6752","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","USA","United States","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION4","Version 4 (2013-2019)",2015,NA,0.80964285,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"6753","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","OECD","OECD","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION4","Version 4 (2013-2019)",2015,NA,2.3536586,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"6754","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","ARG","Argentina","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION4","Version 4 (2013-2019)",2015,NA,2.5366712,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"6755","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","PRY","Paraguay","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION4","Version 4 (2013-2019)",2015,NA,2.1413691,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"6756","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","PER","Peru","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION4","Version 4 (2013-2019)",2015,NA,1.6527779,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"6757","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","URY","Uruguay","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION4","Version 4 (2013-2019)",2015,NA,0.81646824,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"6758","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","AUS","Australia","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION4","Version 4 (2013-2019)",2016,NA,1.8115079,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"6759","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","AUT","Austria","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION4","Version 4 (2013-2019)",2016,NA,2.1448412,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"6760","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","BEL","Belgium","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION4","Version 4 (2013-2019)",2016,NA,2.5580909,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"6761","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","CAN","Canada","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION4","Version 4 (2013-2019)",2016,NA,1.1879563,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"6762","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","CHL","Chile","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION4","Version 4 (2013-2019)",2016,NA,2.0615079,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"6763","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","COL","Colombia","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION4","Version 4 (2013-2019)",2016,NA,1.556217,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"6764","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","CRI","Costa Rica","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION4","Version 4 (2013-2019)",2016,NA,0.63690478,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"6765","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","CZE","Czechia","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION4","Version 4 (2013-2019)",2016,NA,3.0456347,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"6766","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","DNK","Denmark","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION4","Version 4 (2013-2019)",2016,NA,2.1781306,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"6767","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","EST","Estonia","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION4","Version 4 (2013-2019)",2016,NA,2.0367062,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"6768","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","FIN","Finland","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION4","Version 4 (2013-2019)",2016,NA,2.75,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"6769","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","FRA","France","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION4","Version 4 (2013-2019)",2016,NA,3.3036904,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"6770","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","DEU","Germany","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION4","Version 4 (2013-2019)",2016,NA,2.6086586,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"6771","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","GRC","Greece","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION4","Version 4 (2013-2019)",2016,NA,2.7220018,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"6772","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","HUN","Hungary","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION4","Version 4 (2013-2019)",2016,NA,2.0585318,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"6773","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","ISL","Iceland","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION4","Version 4 (2013-2019)",2016,NA,2.3288691,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"6774","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","IRL","Ireland","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION4","Version 4 (2013-2019)",2016,NA,2.5248015,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"6775","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","ISR","Israel","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION4","Version 4 (2013-2019)",2016,NA,2.6448412,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"6776","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","ITA","Italy","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION4","Version 4 (2013-2019)",2016,NA,3.2569444,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"6777","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","JPN","Japan","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION4","Version 4 (2013-2019)",2016,NA,2.0372024,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
"6778","DATAFLOW","OECD.ELS.JAI:DSD_EPL@DF_EPL(1.0)","Strictness of employment protection","I","A","Annual","KOR","Korea","EPL_CD","Collective dismissals","0_TO_6","0-6 scale","VERSION4","Version 4 (2013-2019)",2016,NA,2.4375,NA,FALSE,"Free (free for publication)",2,"Two","A","Normal value",0,"Units"
